,concept:name,lifecycle:transition,time:timestamp,case:concept:name
4933,Return_application_back_to_applicant,complete,1971-03-10 04:02:00+00:00,case[145]
4934,Receive_updated_application,complete,1971-03-10 04:03:00+00:00,case[145]
4935,Check_application_form_completeness,complete,1971-03-10 04:04:00+00:00,case[145]
4936,Return_application_back_to_applicant,complete,1971-03-10 04:05:00+00:00,case[145]
4937,Receive_updated_application,complete,1971-03-10 04:06:00+00:00,case[145]
4938,Check_application_form_completeness,complete,1971-03-10 04:07:00+00:00,case[145]
4939,Return_application_back_to_applicant,complete,1971-03-10 04:08:00+00:00,case[145]
4940,Receive_updated_application,complete,1971-03-10 04:09:00+00:00,case[145]
4941,Check_application_form_completeness,complete,1971-03-10 04:10:00+00:00,case[145]
4942,Appraise_property,complete,1971-03-10 04:11:00+00:00,case[145]
4943,Check_credit_history,complete,1971-03-10 04:12:00+00:00,case[145]
4944,Asses_loan_risk,complete,1971-03-10 04:13:00+00:00,case[145]
4945,Asses_elegibility,complete,1971-03-10 04:14:00+00:00,case[145]
4946,Send_acceptance_pack,complete,1971-03-10 04:15:00+00:00,case[145]
4947,Verify_repayment_agreement,complete,1971-03-10 04:16:00+00:00,case[145]
4948,Cancel_application,complete,1971-03-10 04:17:00+00:00,case[145]
4949,Loan_application_canceled,complete,1971-03-10 04:18:00+00:00,case[145]
4950,Finish_process,complete,1971-03-10 04:19:00+00:00,case[145]
4951,Loan_application_received,complete,1971-03-10 05:00:00+00:00,case[146]
4952,Check_application_form_completeness,complete,1971-03-10 05:01:00+00:00,case[146]
4953,Return_application_back_to_applicant,complete,1971-03-10 05:02:00+00:00,case[146]
4954,Receive_updated_application,complete,1971-03-10 05:03:00+00:00,case[146]
4955,Check_application_form_completeness,complete,1971-03-10 05:04:00+00:00,case[146]
4956,Check_credit_history,complete,1971-03-10 05:05:00+00:00,case[146]
4957,Asses_loan_risk,complete,1971-03-10 05:06:00+00:00,case[146]
4958,Appraise_property,complete,1971-03-10 05:07:00+00:00,case[146]
4959,Asses_elegibility,complete,1971-03-10 05:08:00+00:00,case[146]
4960,Reject_application,complete,1971-03-10 05:09:00+00:00,case[146]
4961,Loan_application_rejected,complete,1971-03-10 05:10:00+00:00,case[146]
4962,Finish_process,complete,1971-03-10 05:11:00+00:00,case[146]
4963,Loan_application_received,complete,1971-03-10 06:00:00+00:00,case[147]
4964,Check_application_form_completeness,complete,1971-03-10 06:01:00+00:00,case[147]
4965,Return_application_back_to_applicant,complete,1971-03-10 06:02:00+00:00,case[147]
4966,Receive_updated_application,complete,1971-03-10 06:03:00+00:00,case[147]
4967,Check_application_form_completeness,complete,1971-03-10 06:04:00+00:00,case[147]
4968,Return_application_back_to_applicant,complete,1971-03-10 06:05:00+00:00,case[147]
4969,Receive_updated_application,complete,1971-03-10 06:06:00+00:00,case[147]
4970,Check_application_form_completeness,complete,1971-03-10 06:07:00+00:00,case[147]
4971,Return_application_back_to_applicant,complete,1971-03-10 06:08:00+00:00,case[147]
4972,Receive_updated_application,complete,1971-03-10 06:09:00+00:00,case[147]
4973,Check_application_form_completeness,complete,1971-03-10 06:10:00+00:00,case[147]
4974,Appraise_property,complete,1971-03-10 06:11:00+00:00,case[147]
4975,Check_credit_history,complete,1971-03-10 06:12:00+00:00,case[147]
4976,Asses_loan_risk,complete,1971-03-10 06:13:00+00:00,case[147]
4977,Asses_elegibility,complete,1971-03-10 06:14:00+00:00,case[147]
4978,Send_home_insurance_quote,complete,1971-03-10 06:15:00+00:00,case[147]
4979,Verify_repayment_agreement,complete,1971-03-10 06:16:00+00:00,case[147]
4980,Approve_application,complete,1971-03-10 06:17:00+00:00,case[147]
4981,Loan_application_approved,complete,1971-03-10 06:18:00+00:00,case[147]
4982,Finish_process,complete,1971-03-10 06:19:00+00:00,case[147]
4983,Loan_application_received,complete,1971-03-10 07:00:00+00:00,case[148]
4984,Check_application_form_completeness,complete,1971-03-10 07:01:00+00:00,case[148]
4985,Check_credit_history,complete,1971-03-10 07:02:00+00:00,case[148]
4986,Asses_loan_risk,complete,1971-03-10 07:03:00+00:00,case[148]
4987,Appraise_property,complete,1971-03-10 07:04:00+00:00,case[148]
4988,Asses_elegibility,complete,1971-03-10 07:05:00+00:00,case[148]
4989,Send_home_insurance_quote,complete,1971-03-10 07:06:00+00:00,case[148]
4990,Verify_repayment_agreement,complete,1971-03-10 07:07:00+00:00,case[148]
4991,Approve_application,complete,1971-03-10 07:08:00+00:00,case[148]
4992,Loan_application_approved,complete,1971-03-10 07:09:00+00:00,case[148]
4993,Finish_process,complete,1971-03-10 07:10:00+00:00,case[148]
4994,Loan_application_received,complete,1971-03-10 08:00:00+00:00,case[149]
4995,Check_application_form_completeness,complete,1971-03-10 08:01:00+00:00,case[149]
4996,Check_credit_history,complete,1971-03-10 08:02:00+00:00,case[149]
4997,Asses_loan_risk,complete,1971-03-10 08:03:00+00:00,case[149]
4998,Appraise_property,complete,1971-03-10 08:04:00+00:00,case[149]
4999,Asses_elegibility,complete,1971-03-10 08:05:00+00:00,case[149]
5000,Reject_application,complete,1971-03-10 08:06:00+00:00,case[149]
5001,Loan_application_rejected,complete,1971-03-10 08:07:00+00:00,case[149]
5002,Finish_process,complete,1971-03-10 08:08:00+00:00,case[149]
5003,Loan_application_received,complete,1971-03-10 09:00:00+00:00,case[150]
5004,Check_application_form_completeness,complete,1971-03-10 09:01:00+00:00,case[150]
5005,Return_application_back_to_applicant,complete,1971-03-10 09:02:00+00:00,case[150]
5006,Receive_updated_application,complete,1971-03-10 09:03:00+00:00,case[150]
5007,Check_application_form_completeness,complete,1971-03-10 09:04:00+00:00,case[150]
5008,Appraise_property,complete,1971-03-10 09:05:00+00:00,case[150]
5009,Check_credit_history,complete,1971-03-10 09:06:00+00:00,case[150]
5010,Asses_loan_risk,complete,1971-03-10 09:07:00+00:00,case[150]
5011,Asses_elegibility,complete,1971-03-10 09:08:00+00:00,case[150]
5012,Reject_application,complete,1971-03-10 09:09:00+00:00,case[150]
5013,Loan_application_rejected,complete,1971-03-10 09:10:00+00:00,case[150]
5014,Finish_process,complete,1971-03-10 09:11:00+00:00,case[150]
5015,Loan_application_received,complete,1971-03-10 10:00:00+00:00,case[151]
5016,Check_application_form_completeness,complete,1971-03-10 10:01:00+00:00,case[151]
5017,Return_application_back_to_applicant,complete,1971-03-10 10:02:00+00:00,case[151]
5018,Receive_updated_application,complete,1971-03-10 10:03:00+00:00,case[151]
5019,Check_application_form_completeness,complete,1971-03-10 10:04:00+00:00,case[151]
5020,Return_application_back_to_applicant,complete,1971-03-10 10:05:00+00:00,case[151]
5021,Receive_updated_application,complete,1971-03-10 10:06:00+00:00,case[151]
5022,Check_application_form_completeness,complete,1971-03-10 10:07:00+00:00,case[151]
5023,Check_credit_history,complete,1971-03-10 10:08:00+00:00,case[151]
5024,Asses_loan_risk,complete,1971-03-10 10:09:00+00:00,case[151]
5025,Appraise_property,complete,1971-03-10 10:10:00+00:00,case[151]
5026,Asses_elegibility,complete,1971-03-10 10:11:00+00:00,case[151]
5027,Reject_application,complete,1971-03-10 10:12:00+00:00,case[151]
5028,Loan_application_rejected,complete,1971-03-10 10:13:00+00:00,case[151]
5029,Finish_process,complete,1971-03-10 10:14:00+00:00,case[151]
5030,Loan_application_received,complete,1971-03-10 11:00:00+00:00,case[152]
5031,Check_application_form_completeness,complete,1971-03-10 11:01:00+00:00,case[152]
5032,Return_application_back_to_applicant,complete,1971-03-10 11:02:00+00:00,case[152]
5033,Receive_updated_application,complete,1971-03-10 11:03:00+00:00,case[152]
5034,Check_application_form_completeness,complete,1971-03-10 11:04:00+00:00,case[152]
5035,Return_application_back_to_applicant,complete,1971-03-10 11:05:00+00:00,case[152]
5036,Receive_updated_application,complete,1971-03-10 11:06:00+00:00,case[152]
5037,Check_application_form_completeness,complete,1971-03-10 11:07:00+00:00,case[152]
5038,Return_application_back_to_applicant,complete,1971-03-10 11:08:00+00:00,case[152]
5039,Receive_updated_application,complete,1971-03-10 11:09:00+00:00,case[152]
5040,Check_application_form_completeness,complete,1971-03-10 11:10:00+00:00,case[152]
5041,Check_credit_history,complete,1971-03-10 11:11:00+00:00,case[152]
5042,Asses_loan_risk,complete,1971-03-10 11:12:00+00:00,case[152]
5043,Appraise_property,complete,1971-03-10 11:13:00+00:00,case[152]
5044,Asses_elegibility,complete,1971-03-10 11:14:00+00:00,case[152]
5045,Prepare_acceptance_pack,complete,1971-03-10 11:15:00+00:00,case[152]
5046,Check_if_home_insurance_quote_is_requested,complete,1971-03-10 11:16:00+00:00,case[152]
5047,Send_home_insurance_quote,complete,1971-03-10 11:17:00+00:00,case[152]
5048,Verify_repayment_agreement,complete,1971-03-10 11:18:00+00:00,case[152]
5049,Approve_application,complete,1971-03-10 11:19:00+00:00,case[152]
5050,Loan_application_approved,complete,1971-03-10 11:20:00+00:00,case[152]
5051,Finish_process,complete,1971-03-10 11:21:00+00:00,case[152]
5052,Loan_application_received,complete,1971-03-10 12:00:00+00:00,case[153]
5053,Check_application_form_completeness,complete,1971-03-10 12:01:00+00:00,case[153]
5054,Appraise_property,complete,1971-03-10 12:02:00+00:00,case[153]
5055,Check_credit_history,complete,1971-03-10 12:03:00+00:00,case[153]
5056,Asses_loan_risk,complete,1971-03-10 12:04:00+00:00,case[153]
5057,Asses_elegibility,complete,1971-03-10 12:05:00+00:00,case[153]
5058,Send_home_insurance_quote,complete,1971-03-10 12:06:00+00:00,case[153]
5059,Verify_repayment_agreement,complete,1971-03-10 12:07:00+00:00,case[153]
5060,Cancel_application,complete,1971-03-10 12:08:00+00:00,case[153]
5061,Loan_application_canceled,complete,1971-03-10 12:09:00+00:00,case[153]
5062,Finish_process,complete,1971-03-10 12:10:00+00:00,case[153]
5063,Loan_application_received,complete,1971-03-10 13:00:00+00:00,case[154]
5064,Check_application_form_completeness,complete,1971-03-10 13:01:00+00:00,case[154]
5065,Check_credit_history,complete,1971-03-10 13:02:00+00:00,case[154]
5066,Asses_loan_risk,complete,1971-03-10 13:03:00+00:00,case[154]
5067,Appraise_property,complete,1971-03-10 13:04:00+00:00,case[154]
5068,Asses_elegibility,complete,1971-03-10 13:05:00+00:00,case[154]
5069,Reject_application,complete,1971-03-10 13:06:00+00:00,case[154]
5070,Loan_application_rejected,complete,1971-03-10 13:07:00+00:00,case[154]
5071,Finish_process,complete,1971-03-10 13:08:00+00:00,case[154]
5072,Loan_application_received,complete,1971-03-10 14:00:00+00:00,case[155]
5073,Check_application_form_completeness,complete,1971-03-10 14:01:00+00:00,case[155]
5074,Return_application_back_to_applicant,complete,1971-03-10 14:02:00+00:00,case[155]
5075,Receive_updated_application,complete,1971-03-10 14:03:00+00:00,case[155]
5076,Check_application_form_completeness,complete,1971-03-10 14:04:00+00:00,case[155]
5077,Return_application_back_to_applicant,complete,1971-03-10 14:05:00+00:00,case[155]
5078,Receive_updated_application,complete,1971-03-10 14:06:00+00:00,case[155]
5079,Check_application_form_completeness,complete,1971-03-10 14:07:00+00:00,case[155]
5080,Return_application_back_to_applicant,complete,1971-03-10 14:08:00+00:00,case[155]
5081,Receive_updated_application,complete,1971-03-10 14:09:00+00:00,case[155]
5082,Check_application_form_completeness,complete,1971-03-10 14:10:00+00:00,case[155]
5083,Appraise_property,complete,1971-03-10 14:11:00+00:00,case[155]
5084,Check_credit_history,complete,1971-03-10 14:12:00+00:00,case[155]
5085,Asses_loan_risk,complete,1971-03-10 14:13:00+00:00,case[155]
5086,Asses_elegibility,complete,1971-03-10 14:14:00+00:00,case[155]
5087,Send_home_insurance_quote,complete,1971-03-10 14:15:00+00:00,case[155]
5088,Verify_repayment_agreement,complete,1971-03-10 14:16:00+00:00,case[155]
5089,Approve_application,complete,1971-03-10 14:17:00+00:00,case[155]
5090,Loan_application_approved,complete,1971-03-10 14:18:00+00:00,case[155]
5091,Finish_process,complete,1971-03-10 14:19:00+00:00,case[155]
5092,Loan_application_received,complete,1971-03-10 15:00:00+00:00,case[156]
5093,Check_application_form_completeness,complete,1971-03-10 15:01:00+00:00,case[156]
5094,Return_application_back_to_applicant,complete,1971-03-10 15:02:00+00:00,case[156]
5095,Receive_updated_application,complete,1971-03-10 15:03:00+00:00,case[156]
5096,Check_application_form_completeness,complete,1971-03-10 15:04:00+00:00,case[156]
5097,Return_application_back_to_applicant,complete,1971-03-10 15:05:00+00:00,case[156]
5098,Receive_updated_application,complete,1971-03-10 15:06:00+00:00,case[156]
5099,Check_application_form_completeness,complete,1971-03-10 15:07:00+00:00,case[156]
5100,Check_credit_history,complete,1971-03-10 15:08:00+00:00,case[156]
5101,Asses_loan_risk,complete,1971-03-10 15:09:00+00:00,case[156]
5102,Appraise_property,complete,1971-03-10 15:10:00+00:00,case[156]
5103,Asses_elegibility,complete,1971-03-10 15:11:00+00:00,case[156]
5104,Reject_application,complete,1971-03-10 15:12:00+00:00,case[156]
5105,Loan_application_rejected,complete,1971-03-10 15:13:00+00:00,case[156]
5106,Finish_process,complete,1971-03-10 15:14:00+00:00,case[156]
5107,Loan_application_received,complete,1971-03-10 16:00:00+00:00,case[157]
5108,Check_application_form_completeness,complete,1971-03-10 16:01:00+00:00,case[157]
5109,Return_application_back_to_applicant,complete,1971-03-10 16:02:00+00:00,case[157]
5110,Receive_updated_application,complete,1971-03-10 16:03:00+00:00,case[157]
5111,Check_application_form_completeness,complete,1971-03-10 16:04:00+00:00,case[157]
5112,Return_application_back_to_applicant,complete,1971-03-10 16:05:00+00:00,case[157]
5113,Receive_updated_application,complete,1971-03-10 16:06:00+00:00,case[157]
5114,Check_application_form_completeness,complete,1971-03-10 16:07:00+00:00,case[157]
5115,Return_application_back_to_applicant,complete,1971-03-10 16:08:00+00:00,case[157]
5116,Receive_updated_application,complete,1971-03-10 16:09:00+00:00,case[157]
5117,Check_application_form_completeness,complete,1971-03-10 16:10:00+00:00,case[157]
5118,Check_credit_history,complete,1971-03-10 16:11:00+00:00,case[157]
5119,Asses_loan_risk,complete,1971-03-10 16:12:00+00:00,case[157]
5120,Appraise_property,complete,1971-03-10 16:13:00+00:00,case[157]
5121,Asses_elegibility,complete,1971-03-10 16:14:00+00:00,case[157]
5122,Reject_application,complete,1971-03-10 16:15:00+00:00,case[157]
5123,Loan_application_rejected,complete,1971-03-10 16:16:00+00:00,case[157]
5124,Finish_process,complete,1971-03-10 16:17:00+00:00,case[157]
5125,Loan_application_received,complete,1971-03-10 17:00:00+00:00,case[158]
5126,Check_application_form_completeness,complete,1971-03-10 17:01:00+00:00,case[158]
5127,Appraise_property,complete,1971-03-10 17:02:00+00:00,case[158]
5128,Check_credit_history,complete,1971-03-10 17:03:00+00:00,case[158]
5129,Asses_loan_risk,complete,1971-03-10 17:04:00+00:00,case[158]
5130,Asses_elegibility,complete,1971-03-10 17:05:00+00:00,case[158]
5131,Send_home_insurance_quote,complete,1971-03-10 17:06:00+00:00,case[158]
5132,Verify_repayment_agreement,complete,1971-03-10 17:07:00+00:00,case[158]
5133,Approve_application,complete,1971-03-10 17:08:00+00:00,case[158]
5134,Loan_application_approved,complete,1971-03-10 17:09:00+00:00,case[158]
5135,Finish_process,complete,1971-03-10 17:10:00+00:00,case[158]
5136,Loan_application_received,complete,1971-03-10 18:00:00+00:00,case[159]
5137,Check_application_form_completeness,complete,1971-03-10 18:01:00+00:00,case[159]
5138,Appraise_property,complete,1971-03-10 18:02:00+00:00,case[159]
5139,Check_credit_history,complete,1971-03-10 18:03:00+00:00,case[159]
5140,Asses_loan_risk,complete,1971-03-10 18:04:00+00:00,case[159]
5141,Asses_elegibility,complete,1971-03-10 18:05:00+00:00,case[159]
5142,Prepare_acceptance_pack,complete,1971-03-10 18:06:00+00:00,case[159]
5143,Check_if_home_insurance_quote_is_requested,complete,1971-03-10 18:07:00+00:00,case[159]
5144,Send_acceptance_pack,complete,1971-03-10 18:08:00+00:00,case[159]
5145,Verify_repayment_agreement,complete,1971-03-10 18:09:00+00:00,case[159]
5146,Approve_application,complete,1971-03-10 18:10:00+00:00,case[159]
5147,Loan_application_approved,complete,1971-03-10 18:11:00+00:00,case[159]
5148,Finish_process,complete,1971-03-10 18:12:00+00:00,case[159]
5149,Loan_application_received,complete,1971-03-10 19:00:00+00:00,case[160]
5150,Check_application_form_completeness,complete,1971-03-10 19:01:00+00:00,case[160]
5151,Appraise_property,complete,1971-03-10 19:02:00+00:00,case[160]
5152,Check_credit_history,complete,1971-03-10 19:03:00+00:00,case[160]
5153,Asses_loan_risk,complete,1971-03-10 19:04:00+00:00,case[160]
5154,Asses_elegibility,complete,1971-03-10 19:05:00+00:00,case[160]
5155,Reject_application,complete,1971-03-10 19:06:00+00:00,case[160]
5156,Loan_application_rejected,complete,1971-03-10 19:07:00+00:00,case[160]
5157,Finish_process,complete,1971-03-10 19:08:00+00:00,case[160]
5158,Loan_application_received,complete,1971-03-10 20:00:00+00:00,case[161]
5159,Check_application_form_completeness,complete,1971-03-10 20:01:00+00:00,case[161]
5160,Return_application_back_to_applicant,complete,1971-03-10 20:02:00+00:00,case[161]
