concept:name,lifecycle:transition,time:timestamp,case:concept:name
Check_application_form_completeness,complete,2026-01-02 21:41:00+00:00,case[221]
Return_application_back_to_applicant,complete,2026-01-02 21:42:00+00:00,case[221]
Receive_updated_application,complete,2026-01-02 21:43:00+00:00,case[221]
Check_application_form_completeness,complete,2026-01-02 21:44:00+00:00,case[221]
Check_credit_history,complete,2026-01-02 21:45:00+00:00,case[221]
Asses_loan_risk,complete,2026-01-02 21:46:00+00:00,case[221]
Appraise_property,complete,2026-01-02 21:47:00+00:00,case[221]
Asses_elegibility,complete,2026-01-02 21:48:00+00:00,case[221]
Prepare_acceptance_pack,complete,2026-01-02 21:49:00+00:00,case[221]
Check_if_home_insurance_quote_is_requested,complete,2026-01-02 21:50:00+00:00,case[221]
Send_acceptance_pack,complete,2026-01-02 21:51:00+00:00,case[221]
Verify_repayment_agreement,complete,2026-01-02 21:52:00+00:00,case[221]
Approve_application,complete,2026-01-02 21:53:00+00:00,case[221]
Loan_application_approved,complete,2026-01-02 21:54:00+00:00,case[221]
Finish_process,complete,2026-01-02 21:55:00+00:00,case[221]
Loan_application_received,complete,2026-01-02 21:56:00+00:00,case[222]
Check_application_form_completeness,complete,2026-01-02 21:57:00+00:00,case[222]
Appraise_property,complete,2026-01-02 21:58:00+00:00,case[222]
Check_credit_history,complete,2026-01-02 21:59:00+00:00,case[222]
Asses_loan_risk,complete,2026-01-02 22:00:00+00:00,case[222]
Asses_elegibility,complete,2026-01-02 22:01:00+00:00,case[222]
Prepare_acceptance_pack,complete,2026-01-02 22:02:00+00:00,case[222]
Check_if_home_insurance_quote_is_requested,complete,2026-01-02 22:03:00+00:00,case[222]
Send_acceptance_pack,complete,2026-01-02 22:04:00+00:00,case[222]
Verify_repayment_agreement,complete,2026-01-02 22:05:00+00:00,case[222]
Approve_application,complete,2026-01-02 22:06:00+00:00,case[222]
Loan_application_approved,complete,2026-01-02 22:07:00+00:00,case[222]
Finish_process,complete,2026-01-02 22:08:00+00:00,case[222]
Loan_application_received,complete,2026-01-02 22:09:00+00:00,case[223]
Check_application_form_completeness,complete,2026-01-02 22:10:00+00:00,case[223]
Appraise_property,complete,2026-01-02 22:11:00+00:00,case[223]
Check_credit_history,complete,2026-01-02 22:12:00+00:00,case[223]
Asses_loan_risk,complete,2026-01-02 22:13:00+00:00,case[223]
Asses_elegibility,complete,2026-01-02 22:14:00+00:00,case[223]
Prepare_acceptance_pack,complete,2026-01-02 22:15:00+00:00,case[223]
Check_if_home_insurance_quote_is_requested,complete,2026-01-02 22:16:00+00:00,case[223]
Send_home_insurance_quote,complete,2026-01-02 22:17:00+00:00,case[223]
Verify_repayment_agreement,complete,2026-01-02 22:18:00+00:00,case[223]
Approve_application,complete,2026-01-02 22:19:00+00:00,case[223]
Loan_application_approved,complete,2026-01-02 22:20:00+00:00,case[223]
Finish_process,complete,2026-01-02 22:21:00+00:00,case[223]
Loan_application_received,complete,2026-01-02 22:22:00+00:00,case[224]
Check_application_form_completeness,complete,2026-01-02 22:23:00+00:00,case[224]
Return_application_back_to_applicant,complete,2026-01-02 22:24:00+00:00,case[224]
Receive_updated_application,complete,2026-01-02 22:25:00+00:00,case[224]
Check_application_form_completeness,complete,2026-01-02 22:26:00+00:00,case[224]
Return_application_back_to_applicant,complete,2026-01-02 22:27:00+00:00,case[224]
Receive_updated_application,complete,2026-01-02 22:28:00+00:00,case[224]
Check_application_form_completeness,complete,2026-01-02 22:29:00+00:00,case[224]
Return_application_back_to_applicant,complete,2026-01-02 22:30:00+00:00,case[224]
Receive_updated_application,complete,2026-01-02 22:31:00+00:00,case[224]
Check_application_form_completeness,complete,2026-01-02 22:32:00+00:00,case[224]
Appraise_property,complete,2026-01-02 22:33:00+00:00,case[224]
Check_credit_history,complete,2026-01-02 22:34:00+00:00,case[224]
Asses_loan_risk,complete,2026-01-02 22:35:00+00:00,case[224]
Asses_elegibility,complete,2026-01-02 22:36:00+00:00,case[224]
Reject_application,complete,2026-01-02 22:37:00+00:00,case[224]
Loan_application_rejected,complete,2026-01-02 22:38:00+00:00,case[224]
Finish_process,complete,2026-01-02 22:39:00+00:00,case[224]
Loan_application_received,complete,2026-01-02 22:40:00+00:00,case[225]
Check_application_form_completeness,complete,2026-01-02 22:41:00+00:00,case[225]
Check_credit_history,complete,2026-01-02 22:42:00+00:00,case[225]
Asses_loan_risk,complete,2026-01-02 22:43:00+00:00,case[225]
Appraise_property,complete,2026-01-02 22:44:00+00:00,case[225]
Asses_elegibility,complete,2026-01-02 22:45:00+00:00,case[225]
Prepare_acceptance_pack,complete,2026-01-02 22:46:00+00:00,case[225]
Check_if_home_insurance_quote_is_requested,complete,2026-01-02 22:47:00+00:00,case[225]
Send_home_insurance_quote,complete,2026-01-02 22:48:00+00:00,case[225]
Verify_repayment_agreement,complete,2026-01-02 22:49:00+00:00,case[225]
Approve_application,complete,2026-01-02 22:50:00+00:00,case[225]
Loan_application_approved,complete,2026-01-02 22:51:00+00:00,case[225]
Finish_process,complete,2026-01-02 22:52:00+00:00,case[225]
Loan_application_received,complete,2026-01-02 22:53:00+00:00,case[226]
Check_application_form_completeness,complete,2026-01-02 22:54:00+00:00,case[226]
Return_application_back_to_applicant,complete,2026-01-02 22:55:00+00:00,case[226]
Receive_updated_application,complete,2026-01-02 22:56:00+00:00,case[226]
Check_application_form_completeness,complete,2026-01-02 22:57:00+00:00,case[226]
Appraise_property,complete,2026-01-02 22:58:00+00:00,case[226]
Check_credit_history,complete,2026-01-02 22:59:00+00:00,case[226]
Asses_loan_risk,complete,2026-01-02 23:00:00+00:00,case[226]
Asses_elegibility,complete,2026-01-02 23:01:00+00:00,case[226]
Reject_application,complete,2026-01-02 23:02:00+00:00,case[226]
Loan_application_rejected,complete,2026-01-02 23:03:00+00:00,case[226]
Finish_process,complete,2026-01-02 23:04:00+00:00,case[226]
Loan_application_received,complete,2026-01-02 23:05:00+00:00,case[227]
Check_application_form_completeness,complete,2026-01-02 23:06:00+00:00,case[227]
Return_application_back_to_applicant,complete,2026-01-02 23:07:00+00:00,case[227]
Receive_updated_application,complete,2026-01-02 23:08:00+00:00,case[227]
Check_application_form_completeness,complete,2026-01-02 23:09:00+00:00,case[227]
Return_application_back_to_applicant,complete,2026-01-02 23:10:00+00:00,case[227]
Receive_updated_application,complete,2026-01-02 23:11:00+00:00,case[227]
Check_application_form_completeness,complete,2026-01-02 23:12:00+00:00,case[227]
Return_application_back_to_applicant,complete,2026-01-02 23:13:00+00:00,case[227]
Receive_updated_application,complete,2026-01-02 23:14:00+00:00,case[227]
Check_application_form_completeness,complete,2026-01-02 23:15:00+00:00,case[227]
Check_credit_history,complete,2026-01-02 23:16:00+00:00,case[227]
Asses_loan_risk,complete,2026-01-02 23:17:00+00:00,case[227]
Appraise_property,complete,2026-01-02 23:18:00+00:00,case[227]
Asses_elegibility,complete,2026-01-02 23:19:00+00:00,case[227]
Prepare_acceptance_pack,complete,2026-01-02 23:20:00+00:00,case[227]
Check_if_home_insurance_quote_is_requested,complete,2026-01-02 23:21:00+00:00,case[227]
Send_acceptance_pack,complete,2026-01-02 23:22:00+00:00,case[227]
Verify_repayment_agreement,complete,2026-01-02 23:23:00+00:00,case[227]
Cancel_application,complete,2026-01-02 23:24:00+00:00,case[227]
Loan_application_canceled,complete,2026-01-02 23:25:00+00:00,case[227]
Finish_process,complete,2026-01-02 23:26:00+00:00,case[227]
Loan_application_received,complete,2026-01-02 23:27:00+00:00,case[228]
Check_application_form_completeness,complete,2026-01-02 23:28:00+00:00,case[228]
Appraise_property,complete,2026-01-02 23:29:00+00:00,case[228]
Check_credit_history,complete,2026-01-02 23:30:00+00:00,case[228]
Asses_loan_risk,complete,2026-01-02 23:31:00+00:00,case[228]
Asses_elegibility,complete,2026-01-02 23:32:00+00:00,case[228]
Reject_application,complete,2026-01-02 23:33:00+00:00,case[228]
Loan_application_rejected,complete,2026-01-02 23:34:00+00:00,case[228]
Finish_process,complete,2026-01-02 23:35:00+00:00,case[228]
Loan_application_received,complete,2026-01-02 23:36:00+00:00,case[229]
Check_application_form_completeness,complete,2026-01-02 23:37:00+00:00,case[229]
Appraise_property,complete,2026-01-02 23:38:00+00:00,case[229]
Check_credit_history,complete,2026-01-02 23:39:00+00:00,case[229]
Asses_loan_risk,complete,2026-01-02 23:40:00+00:00,case[229]
Asses_elegibility,complete,2026-01-02 23:41:00+00:00,case[229]
Prepare_acceptance_pack,complete,2026-01-02 23:42:00+00:00,case[229]
Check_if_home_insurance_quote_is_requested,complete,2026-01-02 23:43:00+00:00,case[229]
Send_acceptance_pack,complete,2026-01-02 23:44:00+00:00,case[229]
Verify_repayment_agreement,complete,2026-01-02 23:45:00+00:00,case[229]
Approve_application,complete,2026-01-02 23:46:00+00:00,case[229]
Loan_application_approved,complete,2026-01-02 23:47:00+00:00,case[229]
Finish_process,complete,2026-01-02 23:48:00+00:00,case[229]
Loan_application_received,complete,2026-01-02 23:49:00+00:00,case[230]
Check_application_form_completeness,complete,2026-01-02 23:50:00+00:00,case[230]
Appraise_property,complete,2026-01-02 23:51:00+00:00,case[230]
Check_credit_history,complete,2026-01-02 23:52:00+00:00,case[230]
Asses_loan_risk,complete,2026-01-02 23:53:00+00:00,case[230]
Asses_elegibility,complete,2026-01-02 23:54:00+00:00,case[230]
Reject_application,complete,2026-01-02 23:55:00+00:00,case[230]
Loan_application_rejected,complete,2026-01-02 23:56:00+00:00,case[230]
Finish_process,complete,2026-01-02 23:57:00+00:00,case[230]
Loan_application_received,complete,2026-01-02 23:58:00+00:00,case[231]
Check_application_form_completeness,complete,2026-01-02 23:59:00+00:00,case[231]
Return_application_back_to_applicant,complete,2026-01-03 00:00:00+00:00,case[231]
Receive_updated_application,complete,2026-01-03 00:01:00+00:00,case[231]
Check_application_form_completeness,complete,2026-01-03 00:02:00+00:00,case[231]
Return_application_back_to_applicant,complete,2026-01-03 00:03:00+00:00,case[231]
Receive_updated_application,complete,2026-01-03 00:04:00+00:00,case[231]
Check_application_form_completeness,complete,2026-01-03 00:05:00+00:00,case[231]
Check_credit_history,complete,2026-01-03 00:06:00+00:00,case[231]
Asses_loan_risk,complete,2026-01-03 00:07:00+00:00,case[231]
Appraise_property,complete,2026-01-03 00:08:00+00:00,case[231]
Asses_elegibility,complete,2026-01-03 00:09:00+00:00,case[231]
Prepare_acceptance_pack,complete,2026-01-03 00:10:00+00:00,case[231]
Check_if_home_insurance_quote_is_requested,complete,2026-01-03 00:11:00+00:00,case[231]
Send_acceptance_pack,complete,2026-01-03 00:12:00+00:00,case[231]
Verify_repayment_agreement,complete,2026-01-03 00:13:00+00:00,case[231]
Approve_application,complete,2026-01-03 00:14:00+00:00,case[231]
Loan_application_approved,complete,2026-01-03 00:15:00+00:00,case[231]
Finish_process,complete,2026-01-03 00:16:00+00:00,case[231]
Loan_application_received,complete,2026-01-03 00:17:00+00:00,case[232]
Check_application_form_completeness,complete,2026-01-03 00:18:00+00:00,case[232]
Return_application_back_to_applicant,complete,2026-01-03 00:19:00+00:00,case[232]
Receive_updated_application,complete,2026-01-03 00:20:00+00:00,case[232]
Check_application_form_completeness,complete,2026-01-03 00:21:00+00:00,case[232]
Return_application_back_to_applicant,complete,2026-01-03 00:22:00+00:00,case[232]
Receive_updated_application,complete,2026-01-03 00:23:00+00:00,case[232]
Check_application_form_completeness,complete,2026-01-03 00:24:00+00:00,case[232]
Return_application_back_to_applicant,complete,2026-01-03 00:25:00+00:00,case[232]
Receive_updated_application,complete,2026-01-03 00:26:00+00:00,case[232]
Check_application_form_completeness,complete,2026-01-03 00:27:00+00:00,case[232]
Appraise_property,complete,2026-01-03 00:28:00+00:00,case[232]
Check_credit_history,complete,2026-01-03 00:29:00+00:00,case[232]
Asses_loan_risk,complete,2026-01-03 00:30:00+00:00,case[232]
Asses_elegibility,complete,2026-01-03 00:31:00+00:00,case[232]
Reject_application,complete,2026-01-03 00:32:00+00:00,case[232]
Loan_application_rejected,complete,2026-01-03 00:33:00+00:00,case[232]
Finish_process,complete,2026-01-03 00:34:00+00:00,case[232]
Loan_application_received,complete,2026-01-03 00:35:00+00:00,case[233]
Check_application_form_completeness,complete,2026-01-03 00:36:00+00:00,case[233]
Appraise_property,complete,2026-01-03 00:37:00+00:00,case[233]
Check_credit_history,complete,2026-01-03 00:38:00+00:00,case[233]
Asses_loan_risk,complete,2026-01-03 00:39:00+00:00,case[233]
Asses_elegibility,complete,2026-01-03 00:40:00+00:00,case[233]
Prepare_acceptance_pack,complete,2026-01-03 00:41:00+00:00,case[233]
Check_if_home_insurance_quote_is_requested,complete,2026-01-03 00:42:00+00:00,case[233]
Send_home_insurance_quote,complete,2026-01-03 00:43:00+00:00,case[233]
Verify_repayment_agreement,complete,2026-01-03 00:44:00+00:00,case[233]
Cancel_application,complete,2026-01-03 00:45:00+00:00,case[233]
Loan_application_canceled,complete,2026-01-03 00:46:00+00:00,case[233]
Finish_process,complete,2026-01-03 00:47:00+00:00,case[233]
Loan_application_received,complete,2026-01-03 00:48:00+00:00,case[234]
Check_application_form_completeness,complete,2026-01-03 00:49:00+00:00,case[234]
Appraise_property,complete,2026-01-03 00:50:00+00:00,case[234]
Check_credit_history,complete,2026-01-03 00:51:00+00:00,case[234]
Asses_loan_risk,complete,2026-01-03 00:52:00+00:00,case[234]
Asses_elegibility,complete,2026-01-03 00:53:00+00:00,case[234]
Prepare_acceptance_pack,complete,2026-01-03 00:54:00+00:00,case[234]
Check_if_home_insurance_quote_is_requested,complete,2026-01-03 00:55:00+00:00,case[234]
Send_home_insurance_quote,complete,2026-01-03 00:56:00+00:00,case[234]
Verify_repayment_agreement,complete,2026-01-03 00:57:00+00:00,case[234]
Approve_application,complete,2026-01-03 00:58:00+00:00,case[234]
Loan_application_approved,complete,2026-01-03 00:59:00+00:00,case[234]
Finish_process,complete,2026-01-03 01:00:00+00:00,case[234]
Loan_application_received,complete,2026-01-03 01:01:00+00:00,case[235]
Check_application_form_completeness,complete,2026-01-03 01:02:00+00:00,case[235]
Return_application_back_to_applicant,complete,2026-01-03 01:03:00+00:00,case[235]
Receive_updated_application,complete,2026-01-03 01:04:00+00:00,case[235]
Check_application_form_completeness,complete,2026-01-03 01:05:00+00:00,case[235]
Return_application_back_to_applicant,complete,2026-01-03 01:06:00+00:00,case[235]
Receive_updated_application,complete,2026-01-03 01:07:00+00:00,case[235]
Check_application_form_completeness,complete,2026-01-03 01:08:00+00:00,case[235]
Return_application_back_to_applicant,complete,2026-01-03 01:09:00+00:00,case[235]
Receive_updated_application,complete,2026-01-03 01:10:00+00:00,case[235]
Check_application_form_completeness,complete,2026-01-03 01:11:00+00:00,case[235]
Appraise_property,complete,2026-01-03 01:12:00+00:00,case[235]
Check_credit_history,complete,2026-01-03 01:13:00+00:00,case[235]
Asses_loan_risk,complete,2026-01-03 01:14:00+00:00,case[235]
Asses_elegibility,complete,2026-01-03 01:15:00+00:00,case[235]
Reject_application,complete,2026-01-03 01:16:00+00:00,case[235]
Loan_application_rejected,complete,2026-01-03 01:17:00+00:00,case[235]
Finish_process,complete,2026-01-03 01:18:00+00:00,case[235]
Loan_application_received,complete,2026-01-03 01:19:00+00:00,case[236]
Check_application_form_completeness,complete,2026-01-03 01:20:00+00:00,case[236]
Appraise_property,complete,2026-01-03 01:21:00+00:00,case[236]
Check_credit_history,complete,2026-01-03 01:22:00+00:00,case[236]
Asses_loan_risk,complete,2026-01-03 01:23:00+00:00,case[236]
Asses_elegibility,complete,2026-01-03 01:24:00+00:00,case[236]
Reject_application,complete,2026-01-03 01:25:00+00:00,case[236]
Loan_application_rejected,complete,2026-01-03 01:26:00+00:00,case[236]
Finish_process,complete,2026-01-03 01:27:00+00:00,case[236]
Loan_application_received,complete,2026-01-03 01:28:00+00:00,case[237]
Check_application_form_completeness,complete,2026-01-03 01:29:00+00:00,case[237]
Return_application_back_to_applicant,complete,2026-01-03 01:30:00+00:00,case[237]
Receive_updated_application,complete,2026-01-03 01:31:00+00:00,case[237]
Check_application_form_completeness,complete,2026-01-03 01:32:00+00:00,case[237]
Appraise_property,complete,2026-01-03 01:33:00+00:00,case[237]
Check_credit_history,complete,2026-01-03 01:34:00+00:00,case[237]
Asses_loan_risk,complete,2026-01-03 01:35:00+00:00,case[237]
Asses_elegibility,complete,2026-01-03 01:36:00+00:00,case[237]
Prepare_acceptance_pack,complete,2026-01-03 01:37:00+00:00,case[237]
Check_if_home_insurance_quote_is_requested,complete,2026-01-03 01:38:00+00:00,case[237]
Send_home_insurance_quote,complete,2026-01-03 01:39:00+00:00,case[237]
Verify_repayment_agreement,complete,2026-01-03 01:40:00+00:00,case[237]
Approve_application,complete,2026-01-03 01:41:00+00:00,case[237]
